"Id","SalePrice"
1678,505495.1875
1679,414973.09375
1680,338934.4375
1681,270548.71875
1682,289540.375
1683,186142.0625
1684,169121.234375
1685,171010.609375
1686,175967.625
1687,161687.796875
1688,173463.546875
1689,188385.203125
1690,181133.125
1691,176987.140625
1692,277931.5625
1693,168364.578125
1694,180836.65625
1695,160984.359375
1696,277083.625
1697,179258.734375
1698,382515.78125
1699,340903.3125
1700,245821.1875
1701,257545.46875
1702,256074.734375
1703,250062.359375
1704,301503.09375
1705,227514.421875
1706,484784.28125
1707,237185.140625
1708,223963.234375
1709,268432.84375
1710,220543.421875
1711,258843.328125
1712,195619.40625
1713,245846.390625
1714,218635.171875
1715,211385.171875
1716,182247.609375
1717,163096.09375
1718,142572.28125
1719,182655.890625
1720,249855.609375
1721,161548.28125
1722,134141.515625
1723,158599.921875
1724,210730.65625
1725,231778.921875
1726,197390.328125
1727,167224.8125
1728,173093.9375
1729,168628.84375
1730,169894.890625
1731,112421.375
1732,137572.703125
1733,114578.6875
1734,124138.28125
1735,131456.734375
1736,114751.421875
1737,383453.78125
1738,210121.59375
1739,206168.875
1740,205763.109375
1741,182915.5
1742,187299.0625
1743,178244.109375
1744,303162.78125
1745,224786.96875
1746,288857.46875
1747,206233.625
1748,237756.9375
1749,161515.734375
1750,139344.234375
1751,235734.34375
1752,118508.765625
1753,142351.484375
1754,212455.90625
1755,173987.765625
1756,128846.40625
1757,124382.5859375
1758,145956.953125
1759,162438.953125
1760,157985.96875
1761,146617.1875
1762,180465.640625
1763,169973.546875
1764,116371.0625
1765,170582.453125
1766,162570.515625
1767,218806.609375
1768,149490.203125
1769,137861.59375
1770,136511.90625
1771,142574.34375
1772,151411.890625
1773,137593.9375
1774,118997.3125
1775,140577.1875
1776,108260.21875
1777,122293.7421875
1778,139982.03125
1779,116241.46875
1780,176306.65625
1781,131226.40625
1782,102122.21875
1783,132041.65625
1784,109693.5078125
1785,124795.6484375
1786,148841.21875
1787,160041.734375
1788,57071.140625
1789,105086.0625
1790,85747.2265625
1791,190932.390625
1792,163237.390625
1793,140397.78125
1794,141101.765625
1795,132491.5625
1796,120202.7265625
1797,113980.828125
1798,132707.265625
1799,108121.0859375
1800,140225.421875
1801,136189.28125
1802,145988.09375
1803,148292.875
1804,141296.140625
1805,128525.0625
1806,123919.9609375
1807,129438.2578125
1808,124679.6171875
1809,128241.484375
1810,145285.796875
1811,114927.1171875
1812,112966.59375
1813,121947.140625
1814,102338.15625
1815,60062.45703125
1816,110698.734375
1817,132441.625
1818,131256.21875
1819,116193.890625
1820,80228.0703125
1821,107889.3828125
1822,146436.3125
1823,58709.8671875
1824,137334.3125
1825,136212.515625
1826,95918.875
1827,111471.125
1828,142817.671875
1829,115482.2265625
1830,149193.546875
1831,152813.140625
1832,104879.546875
1833,138531.21875
1834,128394.1875
1835,186300.359375
1836,134410.515625
1837,97964.3046875
1838,133418.859375
1839,95977.203125
1840,178151.40625
1841,148697.8125
1842,72522.6328125
1843,134174.84375
1844,146200.640625
1845,126697.796875
1846,161237.0625
1847,133450.515625
1848,48935.33984375
1849,133803.578125
1850,113928.34375
1851,175365.671875
1852,122613.8515625
1853,129128
1854,167525.015625
1855,157010.1875
1856,223741.0625
1857,150835.625
1858,137788.109375
1859,113287.6953125
1860,154972.328125
1861,118416.859375
1862,268057.03125
1863,262451
1864,262863.3125
1865,314657.375
1866,326587.9375
1867,241088.625
1868,294260.15625
1869,200336.3125
1870,228504.109375
1871,261027.25
1872,169248.484375
1873,231767.203125
1874,138327.40625
1875,188936.15625
1876,185146.203125
1877,201515.375
1878,219670.921875
1879,135393.265625
1880,139034.53125
1881,244780.4375
1882,239908.296875
1883,200178.671875
1884,204928.15625
1885,258871.734375
1886,291665.96875
1887,202597.890625
1888,263809.4375
1889,161731.671875
1890,147290.328125
1891,151367.234375
1892,99409.2734375
1893,124937.5078125
1894,114077.2421875
1895,131738.96875
1896,119128.5546875
1897,110708.8203125
1898,110090.140625
1899,159374.28125
1900,161219.5
1901,172794.46875
1902,129535.2109375
1903,211196
1904,155255.625
1905,211160.78125
1906,167655.53125
1907,185934.96875
1908,130223.828125
1909,134513.921875
1910,122253.6484375
1911,213295.1875
1912,274055.03125
1913,138652.90625
1914,70070.2421875
1915,305037.40625
1916,85682.3046875
1917,251458.375
1918,145856.515625
1919,164935.921875
1920,152100.984375
1921,417803.90625
1922,315740.1875
1923,223825.8125
1924,228415.265625
1925,211533.4375
1926,380412.4375
1927,141035.75
1928,149878.078125
1929,130804.0546875
1930,139432.296875
1931,131640.84375
1932,137255.421875
1933,180661.734375
1934,178637.625
1935,169283.9375
1936,185443.265625
1937,185728.515625
1938,169421.734375
1939,214277.453125
1940,184230.890625
1941,175900.015625
1942,196989.9375
1943,198184.484375
1944,328428.3125
1945,397947.59375
1946,174052.921875
1947,316183.5
1948,182235.921875
1949,230279.875
1950,182245.984375
1951,278611.53125
1952,219626.359375
1953,165379.734375
1954,184839.59375
1955,126182.5
1956,296583.53125
1957,164697.0625
1958,303102.5625
1959,131539.796875
1960,115772.3359375
1961,117446.546875
1962,92114.9921875
1963,110501.21875
1964,112791.9296875
1965,147319.015625
1966,137487.46875
1967,300704.03125
1968,472756.53125
1969,388888.5
1970,472484.28125
1971,426195.5625
1972,405983.65625
1973,257571.84375
1974,320010.96875
1975,462145.40625
1976,270386.6875
1977,348146.9375
1978,432447.25
1979,367842.28125
1980,199208.875
1981,355407.28125
1982,247857.015625
1983,205600.5625
1984,158835.8125
1985,212025.25
1986,215242.328125
1987,187972.78125
1988,181569.546875
1989,183270.3125
1990,216439.765625
1991,239141.46875
1992,225949.890625
1993,169838.40625
1994,261148.765625
1995,180214.5
1996,230226.21875
1997,318095.5
1998,348804.3125
1999,268265.21875
2000,329687.4375
2001,255500.921875
2002,239563.78125
2003,227420.59375
2004,251521.203125
2005,221473.9375
2006,226828.703125
2007,234743.859375
2008,207653.265625
2009,197774.46875
2010,183783.46875
2011,156710.109375
2012,172048.15625
2013,187168.6875
2014,195208.390625
2015,202930.9375
2016,205936.125
2017,209736.640625
2018,119005.4453125
2019,134110.953125
2020,112725.5
2021,117186
2022,185677.109375
2023,138050.25
2024,207900.828125
2025,417811.96875
2026,176344.71875
2027,160858.265625
2028,144262.59375
2029,179993.265625
2030,269821.65625
2031,270266.03125
2032,283775.28125
2033,254515.90625
2034,163417.1875
2035,210140.734375
2036,178273.125
2037,208341.890625
2038,342416.25
2039,231751.9375
2040,425482.71875
2041,271065.15625
2042,189752.375
2043,166900.0625
2044,162215.859375
2045,200079.09375
2046,131406.78125
2047,150577.765625
2048,135472.0625
2049,135770.84375
2050,180567.796875
2051,113368.21875
2052,140146.796875
2053,141005.125
2054,87579.421875
2055,148101.75
2056,137717.203125
2057,119746.6484375
2058,220766.953125
2059,129162.671875
2060,160065.578125
2061,186276.265625
2062,135571.15625
2063,114687.9296875
2064,148490.640625
2065,108155.6328125
2066,165765.3125
2067,105166.9375
2068,120255.8203125
2069,83937.375
2070,125187.515625
2071,87885.4609375
2072,144664.734375
2073,138904.671875
2074,164698.4375
2075,156170.21875
2076,120306.5546875
2077,149886.609375
2078,139998.71875
2079,135850.96875
2080,113302.4609375
2081,114958.9140625
2082,143604.765625
2083,149035.609375
2084,111571.859375
2085,138546.1875
2086,131584.109375
2087,119974.8203125
2088,91652
2089,91044.921875
2090,124496.4296875
2091,129968.984375
2092,124593.78125
2093,137581.328125
2094,122765.0859375
2095,144627.578125
2096,81993.3046875
2097,104098.8203125
2098,143435.453125
2099,57596.265625
2100,91078.078125
2101,116687.125
2102,133883.890625
2103,120790.34375
2104,116718.9765625
2105,124352.578125
2106,78129.765625
2107,239242.890625
2108,117848.0078125
2109,120173.2578125
2110,118259.8984375
2111,143448.546875
2112,146583.3125
2113,128457.0859375
2114,98576.578125
2115,152755.578125
2116,116131.84375
2117,156329.390625
2118,121332.5703125
2119,112597.46875
2120,114132.4609375
2121,99031.1875
2122,100328.0625
2123,87642.1953125
2124,179335.234375
2125,127952.390625
2126,169947.125
2127,167605.3125
2128,122314.453125
2129,92485.9140625
2130,153107.15625
2131,168677.296875
2132,102078.0703125
2133,110448.0625
2134,121295.0390625
2135,87237.9765625
2136,86177.140625
2137,112313.6796875
2138,135532.796875
2139,162032.953125
2140,139326.171875
2141,146168.328125
2142,128242.53125
2143,145444.59375
2144,88741.359375
2145,138483.390625
2146,169218.171875
2147,150715.328125
2148,135380.984375
2149,148828.484375
2150,232243.65625
2151,108498.6953125
2152,159597.390625
2153,152063
2154,112103.03125
2155,131462.578125
2156,213412.359375
2157,220221.28125
2158,232797.015625
2159,220775.90625
2160,157329.640625
2161,245857.84375
2162,378113.375
2163,336776.4375
2164,257476.203125
2165,212711.75
2166,145605.296875
2167,217639.1875
2168,195773.859375
2169,196335.015625
2170,229054.5
2171,146944.734375
2172,133019.78125
2173,156403.828125
2174,237475.390625
2175,288622.1875
2176,325539.9375
2177,250482.078125
2178,207943.890625
2179,143327.34375
2180,208653.390625
2181,189368.6875
2182,230242.359375
2183,193472.03125
2184,139367.03125
2185,99934.546875
2186,146742.40625
2187,146576.421875
2188,161879.28125
2189,204781.1875
2190,74942.5625
2191,85475.4296875
2192,98199.40625
2193,96606.7734375
2194,105880.3125
2195,103093.9140625
2196,117880.484375
2197,120305.6640625
2198,146556.109375
2199,179976.328125
2200,129630.921875
2201,123400.71875
2202,208210.171875
2203,177822.359375
2204,194469.984375
2205,103593.1484375
2206,144597.421875
2207,233126.515625
2208,244200.453125
2209,208681.0625
2210,125865.71875
2211,117024.2421875
2212,111989.984375
2213,112474.5234375
2214,122807.09375
2215,110097.90625
2216,153057.078125
2217,61752.00390625
2218,96750.3515625
2219,82795.046875
2220,91024.640625
2221,305399.3125
2222,246423.65625
2223,269420.71875
2224,203798.578125
2225,130631.5390625
2226,181721.6875
2227,191564.453125
2228,285133.59375
2229,237718.953125
2230,164895.984375
2231,201382.953125
2232,184295.421875
2233,176832.171875
2234,247803.125
2235,217134.765625
2236,297970.5625
2237,374038.0625
2238,209566.8125
2239,109521.078125
2240,161021.8125
2241,158858.390625
2242,132572.9375
2243,126271.0234375
2244,93831.9375
2245,94564.140625
2246,152885.640625
2247,95148.8984375
2248,129395.03125
2249,125853.3515625
2250,143612.40625
2251,123529.96875
2252,171887.1875
2253,164225.578125
2254,177870.078125
2255,194216.390625
2256,183128.359375
2257,190248
2258,174153.703125
2259,174520.21875
2260,171230.046875
2261,186593.125
2262,241215.171875
2263,334833.84375
2264,381973.6875
2265,187923.734375
2266,325403.65625
2267,409075.375
2268,407029.125
2269,158336.984375
2270,178673.28125
2271,242019.296875
2272,206243.796875
2273,169713.125
2274,177383.609375
2275,167941.859375
2276,187614.40625
2277,184476.203125
2278,155667.5625
2279,136576.53125
2280,122378.640625
2281,181590.40625
2282,199548.71875
2283,99480.2421875
2284,113684.46875
2285,135565.734375
2286,120163.859375
2287,342833
2288,296281.84375
2289,405735.3125
2290,474981.21875
2291,329642.40625
2292,434879.46875
2293,507008.8125
2294,399699.5625
2295,476158.25
2296,274898.75
2297,341974.5625
2298,314604.53125
2299,456850.15625
2300,343436.34375
2301,266909.9375
2302,233253.453125
2303,248921.03125
2304,228890.46875
2305,166472.609375
2306,174216.34375
2307,190571.296875
2308,211378.109375
2309,299062.5625
2310,205794.640625
2311,165131.953125
2312,174036.546875
2313,181743.984375
2314,159274.953125
2315,177857.796875
2316,195739.21875
2317,177631.8125
2318,191209.296875
2319,179570.484375
2320,202886.625
2321,242531.234375
2322,169169.046875
2323,185774.1875
2324,174693.9375
2325,217448.21875
2326,161397.421875
2327,219631.890625
2328,232929.796875
2329,190216.71875
2330,163909.390625
2331,354308.65625
2332,434106.96875
2333,309630.78125
2334,269577.59375
2335,257855.84375
2336,292072.9375
2337,218523.515625
2338,276924.75
2339,209422.765625
2340,409574.25
2341,204299.15625
2342,227552.34375
2343,209741.515625
2344,224690.15625
2345,226065.03125
2346,209431.984375
2347,212594.109375
2348,234785.890625
2349,163583.421875
2350,278509.15625
2351,255708.703125
2352,265170.09375
2353,239016.4375
2354,115906.09375
2355,137742.03125
2356,151910.546875
2357,194022.84375
2358,201853.9375
2359,123747.1171875
2360,111937.53125
2361,144875.703125
2362,285010.5
2363,153097
2364,169856.0625
2365,239552.0625
2366,178705.3125
2367,203550.4375
2368,194430.828125
2369,205329.78125
2370,178509.578125
2371,174911.46875
2372,193527.03125
2373,283377.28125
2374,320608.0625
2375,261490.234375
2376,306693.4375
2377,394657.65625
2378,125981.3203125
2379,192751.875
2380,139688.96875
2381,157692.125
2382,185045.765625
2383,207368.140625
2384,231219.5
2385,163430.859375
2386,147405.15625
2387,137205.71875
2388,89086.2734375
2389,112711.0703125
2390,145744.921875
2391,139380.703125
2392,124261.5859375
2393,158640.109375
2394,147894.5625
2395,195327.421875
2396,142740.609375
2397,226908.953125
2398,125925.9296875
2399,56921.05078125
2400,60196.796875
2401,116698.359375
2402,142337
2403,129106.4296875
2404,146980.734375
2405,163027.015625
2406,135410.6875
2407,133627.140625
2408,149014.34375
2409,133344.421875
2410,163711.421875
2411,124865.3984375
2412,162479.296875
2413,129117.9609375
2414,145241.890625
2415,123929.8125
2416,130241.3828125
2417,129530.265625
2418,127095.8984375
2419,117417.4140625
2420,124448.3828125
2421,139964.875
2422,106645.1015625
2423,121496.9296875
2424,157001.609375
2425,223114.859375
2426,127675.875
2427,142990.703125
2428,171327.09375
2429,126119.5
2430,127151.8671875
2431,109987.015625
2432,137495.59375
2433,144202.0625
2434,148600.265625
2435,157862.453125
2436,108451.484375
2437,120520.671875
2438,127088.5546875
2439,110803.015625
2440,112418.6640625
2441,89098.234375
2442,113047.9296875
2443,121813.1875
2444,141459.765625
2445,79281.3359375
2446,126341.6171875
2447,227536.890625
2448,139259.765625
2449,104031.0234375
2450,156327.40625
2451,117338.5859375
2452,167376.5625
2453,92014.859375
2454,135217.4375
2455,108709.3671875
2456,145567.0625
2457,118129.3515625
2458,125444.03125
2459,113573.6015625
2460,142286.078125
2461,118638.2578125
2462,127771.4453125
2463,127898.1015625
2464,184181.359375
2465,134239.265625
2466,113476.9296875
2467,143812.875
2468,79190.8125
2469,80191.203125
2470,168059.484375
2471,208831.578125
2472,175471.046875
2473,117362.2109375
2474,86805.09375
2475,213711.734375
2476,102514.8125
2477,132437.453125
2478,162323.390625
2479,98174.46875
2480,126762.8515625
2481,114540.4921875
2482,127839.75
2483,114489.515625
2484,113977.7109375
2485,124494.4375
2486,153302.25
2487,174718.34375
2488,168564.71875
2489,172394.96875
2490,153405.296875
2491,93272.78125
2492,173755.4375
2493,150271.8125
2494,152942.140625
2495,88739.5234375
2496,256034.625
2497,157835.21875
2498,110348.015625
2499,96169.8984375
2500,128429.0234375
2501,135964.140625
2502,134976.15625
2503,98898.4609375
2504,182473.28125
2505,225808.734375
2506,267647.34375
2507,316945.40625
2508,268138.34375
2509,226911.484375
2510,239058.390625
2511,179031.1875
2512,201213.8125
2513,224714.515625
2514,239829.703125
2515,158154.765625
2516,161375.453125
2517,139382.90625
2518,141888.96875
2519,232825.546875
2520,211275.25
2521,188603.328125
2522,226761.015625
2523,118673.6328125
2524,147321.5625
2525,152471.359375
2526,147753.015625
2527,104326.5
2528,125200.2265625
2529,134253.546875
2530,119258.40625
2531,229356.4375
2532,230031.734375
2533,193560.21875
2534,236034.484375
2535,314734.125
2536,234319.5625
2537,245033
2538,181639.390625
2539,197145.578125
2540,174628.046875
2541,173099.03125
2542,167095.984375
2543,115593.3515625
2544,130483.765625
2545,127363.0859375
2546,134126.984375
2547,132733.171875
2548,153985.3125
2549,160927.8125
2550,296168.90625
2551,144474.3125
2552,111761.1015625
2553,66722.4140625
2554,107179.21875
2555,120164.421875
2556,91038.0078125
2557,107673.3046875
2558,168946.46875
2559,115693.03125
2560,130842.6796875
2561,124353.7890625
2562,138790.96875
2563,141068.21875
2564,174257.859375
2565,130465.671875
2566,158181
2567,136281.9375
2568,215819
2569,199869.453125
2570,132362.984375
2571,178331.875
2572,182725.4375
2573,231266.375
2574,303236
2575,134088.796875
2576,120400.734375
2577,166561.9375
2578,98034.296875
2579,71831.5625
2580,141642.53125
2581,136976.3125
2582,122480.8984375
2583,344790.875
2584,162472.265625
2585,183942.703125
2586,193049.296875
2587,185192.453125
2588,151411.34375
2589,148283.09375
2590,254548.390625
2591,231060.125
2592,212318.265625
2593,242606.65625
2594,187593.21875
2595,197272.453125
2596,362754.34375
2597,172522.3125
2598,285172.875
2599,306842.21875
2600,156848.90625
2601,122656.46875
2602,85407.4296875
2603,89994.1484375
2604,79214.46875
2605,85491.578125
2606,143500.296875
2607,186672.015625
2608,183411.125
2609,164550.390625
2610,127809.9453125
2611,135773.640625
2612,152219.625
2613,130564.609375
2614,130306.5234375
2615,145193.265625
2616,141628.4375
2617,180835.375
2618,205029.203125
2619,206825.015625
2620,179607.9375
2621,178272.921875
2622,180817.1875
2623,243058.65625
2624,294010.625
2625,295404.40625
2626,172809.25
2627,176748.546875
2628,449465.4375
2629,534591.375
2630,389061.1875
2631,472262.375
2632,443846.40625
2633,302618.15625
2634,381583.1875
2635,141616.4375
2636,183561.734375
2637,161536.28125
2638,231893.5
2639,197678.75
2640,154164.78125
2641,96735.28125
2642,187049.125
2643,106751.078125
2644,120398.171875
2645,104501.015625
2646,96233.265625
2647,96917
2648,151704.28125
2649,158781.953125
2650,129968.9921875
2651,144347.765625
2652,437396.65625
2653,251538.359375
2654,247171.8125
2655,392718.71875
2656,309364.84375
2657,386516.125
2658,295464.75
2659,332470.4375
2660,349770.53125
2661,360192.25
2662,265903.1875
2663,263768.71875
2664,274151.96875
2665,340412.59375
2666,275467.78125
2667,161499.734375
2668,176809.1875
2669,162185.96875
2670,304570.28125
2671,178783.78125
2672,180434.765625
2673,185270.765625
2674,186294.9375
2675,166668.625
2676,186327.90625
2677,204878.546875
2678,256335.8125
2679,272454.40625
2680,278863.59375
2681,429637.40625
2682,381796.75
2683,501002.1875
2684,328217.46875
2685,381325.5625
2686,253696.265625
2687,336286.0625
2688,211790.484375
2689,209762.484375
2690,518697.09375
2691,197660.21875
2692,133493.953125
2693,196060.265625
2694,123630
2695,183928.75
2696,182560.8125
2697,193369.78125
2698,190228.078125
2699,175446.046875
2700,161857.65625
2701,138641.609375
2702,108167.53125
2703,121557.703125
2704,140756.640625
2705,129921.21875
2706,120425.6640625
2707,126701.734375
2708,139467.078125
2709,117193.328125
2710,130305.1640625
2711,307606.34375
2712,396660.03125
2713,165410.546875
2714,147400.046875
2715,177593.46875
2716,159062.046875
2717,177145.609375
2718,223131.28125
2719,152984.609375
2720,138360.640625
2721,148489.453125
2722,175249.203125
2723,136704.78125
2724,135400.34375
2725,137494.21875
2726,147630.609375
2727,174486.421875
2728,162160.921875
2729,157367.296875
2730,140368.75
2731,128891.6484375
2732,124043.1640625
2733,148833.453125
2734,145905.03125
2735,129884.2109375
2736,135542.078125
2737,128961.109375
2738,127872.703125
2739,158241.078125
2740,142503.28125
2741,148263.703125
2742,166649
2743,145855.09375
2744,156354.359375
2745,136460.296875
2746,147422.09375
2747,158138.453125
2748,118947.234375
2749,130629.859375
2750,139606.03125
2751,132173.09375
2752,206401.15625
2753,149395.5
2754,198817.28125
2755,114100.2421875
2756,81880.234375
2757,68619.6171875
2758,80816.78125
2759,166409.8125
2760,131006.5
2761,153548.890625
2762,152683.78125
2763,171305.125
2764,128683.1796875
2765,269359.09375
2766,136162.140625
2767,97963.5859375
2768,121457.1640625
2769,126977.046875
2770,149713.96875
2771,122766.1875
2772,126444.6796875
2773,166934.0625
2774,139942.296875
2775,131522.625
2776,141041.59375
2777,145748.34375
2778,120912.5390625
2779,127984.7421875
2780,100253.8515625
2781,105838.984375
2782,97523.078125
2783,111957.2890625
2784,125969.7421875
2785,137519.90625
2786,78379.859375
2787,113801.625
2788,75930.3125
2789,178809.046875
2790,113334.2421875
2791,118155.9375
2792,67509
2793,179295.21875
2794,103513.109375
2795,124172.9765625
2796,109746.5078125
2797,222867.328125
2798,133632.546875
2799,135139.484375
2800,67547.8671875
2801,112330.703125
2802,137025.65625
2803,142271.328125
2804,129489.1484375
2805,104218.546875
2806,93249.734375
2807,132916.078125
2808,159778.25
2809,145302.875
2810,144482.59375
2811,154989.328125
2812,140084.59375
2813,140144.03125
2814,137179.921875
2815,103664.921875
2816,239186.921875
2817,138562.796875
2818,130415.3828125
2819,181545.484375
2820,124691.6484375
2821,99410.546875
2822,208268.234375
2823,246836.109375
2824,175030.375
2825,140875.609375
2826,136081.578125
2827,141091.6875
2828,232984.984375
2829,178786.375
2830,227940.6875
2831,189834.84375
2832,240670.03125
2833,294037.9375
2834,197809.46875
2835,222286.984375
2836,187687.421875
2837,158107.890625
2838,153358.015625
2839,185207.890625
2840,203254.890625
2841,203642.703125
2842,227452.234375
2843,163183.3125
2844,152140.8125
2845,117777.296875
2846,220966.75
2847,203835.296875
2848,228462.65625
2849,207711.765625
2850,262050.96875
2851,226259.34375
2852,233430.546875
2853,222795.109375
2854,140949.5625
2855,208007.125
2856,204879
2857,183743.890625
2858,203837.25
2859,144480.3125
2860,123068.375
2861,119728.8515625
2862,172961.4375
2863,130768.9609375
2864,259549.796875
2865,149480.03125
2866,130000.1328125
2867,97546.328125
2868,99184.234375
2869,118571.2265625
2870,147322.515625
2871,85474.25
2872,51691.9765625
2873,114413.84375
2874,131911.703125
2875,112209.515625
2876,148801.109375
2877,145839.875
2878,189093
2879,142649.015625
2880,93861.59375
2881,149330.40625
2882,171653.296875
2883,190045.34375
2884,175254.6875
2885,216071.703125
2886,206456.171875
2887,92463.2421875
2888,113305.453125
2889,54466.53125
2890,96463.7421875
2891,126828.171875
2892,57354.6015625
2893,103827.859375
2894,68675.3125
2895,343747.1875
2896,278330.0625
2897,200986.609375
2898,139088.15625
2899,217644.609375
2900,174528.5625
2901,229449.3125
2902,190757.421875
2903,350430.8125
2904,341468.34375
2905,112288.8203125
2906,200212.3125
2907,113090.421875
2908,136366.125
2909,132338.390625
2910,82484.3125
2911,81240.46875
2912,147399.515625
2913,78769.578125
2914,70453.2734375
2915,78084
2916,80893.2734375
2917,178979.296875
2918,111119.2265625
2919,214180.296875
